x_m,y_m,z_m,T_degC
0.07750000,0.10000000,0.07500000,268.10252216
0.07750000,0.10000000,0.10000000,300.41390573
0.07750000,0.10000000,0.12500000,323.09233699
0.07750000,0.10000000,0.15000000,330.71393376
0.07750000,0.10000000,0.17500000,323.09233699
0.07750000,0.10000000,0.20000000,300.41390573
0.07750000,0.10000000,0.22500000,268.10252216
0.07750000,0.10000000,0.25000000,243.43679592
0.07750000,0.10000000,0.27500000,230.37092076
0.07750000,0.10000000,0.30000000,226.50844872
0.07750000,0.12500000,0.00000000,228.44097638
0.07750000,0.12500000,0.02500000,233.35250663
0.07750000,0.12500000,0.05000000,250.01984538
0.07750000,0.12500000,0.07500000,281.61242751
0.07750000,0.12500000,0.10000000,323.09233699
0.07750000,0.12500000,0.12500000,352.17424798
0.07750000,0.12500000,0.15000000,361.93020408
0.07750000,0.12500000,0.17500000,352.17424798
0.07750000,0.12500000,0.20000000,323.09233699
0.07750000,0.12500000,0.22500000,281.61242751
0.07750000,0.12500000,0.25000000,250.01984538
0.07750000,0.12500000,0.27500000,233.35250663
0.07750000,0.12500000,0.30000000,228.44097638
0.07750000,0.15000000,0.00000000,229.14106570
0.07750000,0.15000000,0.02500000,234.42060624
0.07750000,0.15000000,0.05000000,252.33033158
0.07750000,0.15000000,0.07500000,286.24514513
0.07750000,0.15000000,0.10000000,330.71393376
0.07750000,0.15000000,0.12500000,361.93020408
0.07750000,0.15000000,0.15000000,372.41079821
0.07750000,0.15000000,0.17500000,361.93020408
0.07750000,0.15000000,0.20000000,330.71393376
0.07750000,0.15000000,0.22500000,286.24514513
0.07750000,0.15000000,0.25000000,252.33033158
0.07750000,0.15000000,0.27500000,234.42060624
0.07750000,0.15000000,0.30000000,229.14106570
0.07750000,0.17500000,0.00000000,228.44097638
0.07750000,0.17500000,0.02500000,233.35250663
0.07750000,0.17500000,0.05000000,250.01984538
0.07750000,0.17500000,0.07500000,281.61242751
0.07750000,0.17500000,0.10000000,323.09233699
0.07750000,0.17500000,0.12500000,352.17424798
0.07750000,0.17500000,0.15000000,361.93020408
0.07750000,0.17500000,0.17500000,352.17424798
0.07750000,0.17500000,0.20000000,323.09233699
0.07750000,0.17500000,0.22500000,281.61242751
0.07750000,0.17500000,0.25000000,250.01984538
0.07750000,0.17500000,0.27500000,233.35250663
0.07750000,0.17500000,0.30000000,228.44097638
0.07750000,0.20000000,0.00000000,226.50844872
0.07750000,0.20000000,0.02500000,230.37092076
0.07750000,0.20000000,0.05000000,243.43679592
0.07750000,0.20000000,0.07500000,268.10252216
0.07750000,0.20000000,0.10000000,300.41390573
0.07750000,0.20000000,0.12500000,323.09233699
0.07750000,0.20000000,0.15000000,330.71393376
0.07750000,0.20000000,0.17500000,323.09233699
0.07750000,0.20000000,0.20000000,300.41390573
0.07750000,0.20000000,0.22500000,268.10252216
0.07750000,0.20000000,0.25000000,243.43679592
0.07750000,0.20000000,0.27500000,230.37092076
0.07750000,0.20000000,0.30000000,226.50844872
0.07750000,0.22500000,0.00000000,223.96397337
0.07750000,0.22500000,0.02500000,226.40562660
0.07750000,0.22500000,0.05000000,234.50644965
0.07750000,0.22500000,0.07500000,249.30964429
0.07750000,0.22500000,0.10000000,268.10252216
0.07750000,0.22500000,0.12500000,281.61242751
0.07750000,0.22500000,0.15000000,286.24514513
0.07750000,0.22500000,0.17500000,281.61242751
0.07750000,0.22500000,0.20000000,268.10252216
0.07750000,0.22500000,0.22500000,249.30964429
0.07750000,0.22500000,0.25000000,234.50644965
0.07750000,0.22500000,0.27500000,226.40562660
0.07750000,0.22500000,0.30000000,223.96397337
0.07750000,0.25000000,0.00000000,221.78213210
0.07750000,0.25000000,0.02500000,223.06472402
0.07750000,0.25000000,0.05000000,227.21655358
0.07750000,0.25000000,0.07500000,234.50644965
0.07750000,0.25000000,0.10000000,243.43679592
0.07750000,0.25000000,0.12500000,250.01984538
0.07750000,0.25000000,0.15000000,252.33033158
0.07750000,0.25000000,0.17500000,250.01984538
0.07750000,0.25000000,0.20000000,243.43679592
0.07750000,0.25000000,0.22500000,234.50644965
0.07750000,0.25000000,0.25000000,227.21655358
0.07750000,0.25000000,0.27500000,223.06472402
0.07750000,0.25000000,0.30000000,221.78213210
0.07750000,0.27500000,0.00000000,220.46311709
0.07750000,0.27500000,0.02500000,221.08846892
0.07750000,0.27500000,0.05000000,223.06472402
0.07750000,0.27500000,0.07500000,226.40562660
0.07750000,0.27500000,0.10000000,230.37092076
0.07750000,0.27500000,0.12500000,233.35250663
0.07750000,0.27500000,0.15000000,234.42060624
0.07750000,0.27500000,0.17500000,233.35250663
0.07750000,0.27500000,0.20000000,230.37092076
0.07750000,0.27500000,0.22500000,226.40562660
0.07750000,0.27500000,0.25000000,223.06472402
0.07750000,0.27500000,0.27500000,221.08846892
0.07750000,0.27500000,0.30000000,220.46311709
0.07750000,0.30000000,0.00000000,220.03990399
0.07750000,0.30000000,0.02500000,220.46311709
0.07750000,0.30000000,0.05000000,221.78213210
0.07750000,0.30000000,0.07500000,223.96397337
0.07750000,0.30000000,0.10000000,226.50844872
0.07750000,0.30000000,0.12500000,228.44097638
0.07750000,0.30000000,0.15000000,229.14106570
0.07750000,0.30000000,0.17500000,228.44097638
0.07750000,0.30000000,0.20000000,226.50844872
0.07750000,0.30000000,0.22500000,223.96397337
0.07750000,0.30000000,0.25000000,221.78213210
0.07750000,0.30000000,0.27500000,220.46311709
0.07750000,0.30000000,0.30000000,220.03990399
0.08525000,0.00000000,0.00000000,218.70783448
0.08525000,0.00000000,0.02500000,219.19038722
0.08525000,0.00000000,0.05000000,220.70351096
0.08525000,0.00000000,0.07500000,223.23064552
0.08525000,0.00000000,0.10000000,226.20113480
0.08525000,0.00000000,0.12500000,228.44705447
0.08525000,0.00000000,0.15000000,229.25662166
0.08525000,0.00000000,0.17500000,228.44705447
0.08525000,0.00000000,0.20000000,226.20113480
0.08525000,0.00000000,0.22500000,223.23064552
0.08525000,0.00000000,0.25000000,220.70351096
0.08525000,0.00000000,0.27500000,219.19038722
0.08525000,0.00000000,0.30000000,218.70783448
0.08525000,0.02500000,0.00000000,219.19038722
0.08525000,0.02500000,0.02500000,219.91061677
0.08525000,0.02500000,0.05000000,222.20641067
0.08525000,0.02500000,0.07500000,226.14226848
0.08525000,0.02500000,0.10000000,230.87078779
0.08525000,0.02500000,0.12500000,234.39874420
0.08525000,0.02500000,0.15000000,235.65279197
0.08525000,0.02500000,0.17500000,234.39874420
0.08525000,0.02500000,0.20000000,230.87078779
0.08525000,0.02500000,0.22500000,226.14226848
0.08525000,0.02500000,0.25000000,222.20641067
0.08525000,0.02500000,0.27500000,219.91061677
0.08525000,0.02500000,0.30000000,219.19038722
0.08525000,0.05000000,0.00000000,220.70351096
0.08525000,0.05000000,0.02500000,222.20641067
0.08525000,0.05000000,0.05000000,227.13644929
0.08525000,0.05000000,0.07500000,235.98629177
0.08525000,0.05000000,0.10000000,247.05134533
0.08525000,0.05000000,0.12500000,255.08990168
0.08525000,0.05000000,0.15000000,257.87440344
0.08525000,0.05000000,0.17500000,255.08990168
0.08525000,0.05000000,0.20000000,247.05134533
0.08525000,0.05000000,0.22500000,235.98629177
0.08525000,0.05000000,0.25000000,227.13644929
0.08525000,0.05000000,0.27500000,222.20641067
0.08525000,0.05000000,0.30000000,220.70351096
0.08525000,0.07500000,0.00000000,223.23064552
0.08525000,0.07500000,0.02500000,226.14226848
0.08525000,0.07500000,0.05000000,235.98629177
0.08525000,0.07500000,0.07500000,254.56182392
0.08525000,0.07500000,0.10000000,278.89982834
0.08525000,0.07500000,0.12500000,295.97492787
0.08525000,0.07500000,0.15000000,301.71327752
0.08525000,0.07500000,0.17500000,295.97492787
0.08525000,0.07500000,0.20000000,278.89982834
0.08525000,0.07500000,0.22500000,254.56182392
0.08525000,0.07500000,0.25000000,235.98629177
0.08525000,0.07500000,0.27500000,226.14226848
0.08525000,0.07500000,0.30000000,223.23064552
0.08525000,0.10000000,0.00000000,226.20113480
0.08525000,0.10000000,0.02500000,230.87078779
0.08525000,0.10000000,0.05000000,247.05134533
0.08525000,0.10000000,0.07500000,278.89982834
0.08525000,0.10000000,0.10000000,322.47093328
0.08525000,0.10000000,0.12500000,351.99510530
0.08525000,0.10000000,0.15000000,361.65009205
0.08525000,0.10000000,0.17500000,351.99510530
0.08525000,0.10000000,0.20000000,322.47093328
0.08525000,0.10000000,0.22500000,278.89982834
0.08525000,0.10000000,0.25000000,247.05134533
0.08525000,0.10000000,0.27500000,230.87078779
0.08525000,0.10000000,0.30000000,226.20113480
0.08525000,0.12500000,0.00000000,228.44705447
0.08525000,0.12500000,0.02500000,234.39874420
0.08525000,0.12500000,0.05000000,255.08990168
0.08525000,0.12500000,0.07500000,295.97492787
0.08525000,0.12500000,0.10000000,351.99510530
0.08525000,0.12500000,0.12500000,389.93830927
0.08525000,0.12500000,0.15000000,402.32692845
0.08525000,0.12500000,0.17500000,389.93830927
0.08525000,0.12500000,0.20000000,351.99510530
0.08525000,0.12500000,0.22500000,295.97492787
0.08525000,0.12500000,0.25000000,255.08990168
0.08525000,0.12500000,0.27500000,234.39874420
0.08525000,0.12500000,0.30000000,228.44705447
0.08525000,0.15000000,0.00000000,229.25662166
0.08525000,0.15000000,0.02500000,235.65279197
0.08525000,0.15000000,0.05000000,257.87440344
0.08525000,0.15000000,0.07500000,301.71327752
0.08525000,0.15000000,0.10000000,361.65009205
0.08525000,0.15000000,0.12500000,402.32692845
0.08525000,0.15000000,0.15000000,415.62547825
0.08525000,0.15000000,0.17500000,402.32692845
0.08525000,0.15000000,0.20000000,361.65009205
0.08525000,0.15000000,0.22500000,301.71327752
0.08525000,0.15000000,0.25000000,257.87440344
0.08525000,0.15000000,0.27500000,235.65279197
0.08525000,0.15000000,0.30000000,229.25662166
0.08525000,0.17500000,0.00000000,228.44705447
0.08525000,0.17500000,0.02500000,234.39874420
0.08525000,0.17500000,0.05000000,255.08990168
0.08525000,0.17500000,0.07500000,295.97492787
0.08525000,0.17500000,0.10000000,351.99510530
0.08525000,0.17500000,0.12500000,389.93830927
0.08525000,0.17500000,0.15000000,402.32692845
0.08525000,0.17500000,0.17500000,389.93830927
0.08525000,0.17500000,0.20000000,351.99510530
0.08525000,0.17500000,0.22500000,295.97492787
0.08525000,0.17500000,0.25000000,255.08990168
0.08525000,0.17500000,0.27500000,234.39874420
0.08525000,0.17500000,0.30000000,228.44705447
0.08525000,0.20000000,0.00000000,226.20113480
0.08525000,0.20000000,0.02500000,230.87078779
0.08525000,0.20000000,0.05000000,247.05134533
0.08525000,0.20000000,0.07500000,278.89982834
0.08525000,0.20000000,0.10000000,322.47093328
0.08525000,0.20000000,0.12500000,351.99510530
0.08525000,0.20000000,0.15000000,361.65009205
0.08525000,0.20000000,0.17500000,351.99510530
0.08525000,0.20000000,0.20000000,322.47093328
0.08525000,0.20000000,0.22500000,278.89982834
0.08525000,0.20000000,0.25000000,247.05134533
0.08525000,0.20000000,0.27500000,230.87078779
0.08525000,0.20000000,0.30000000,226.20113480
0.08525000,0.22500000,0.00000000,223.23064552
0.08525000,0.22500000,0.02500000,226.14226848
0.08525000,0.22500000,0.05000000,235.98629177
0.08525000,0.22500000,0.07500000,254.56182392
0.08525000,0.22500000,0.10000000,278.89982834
0.08525000,0.22500000,0.12500000,295.97492787
0.08525000,0.22500000,0.15000000,301.71327752
0.08525000,0.22500000,0.17500000,295.97492787
0.08525000,0.22500000,0.20000000,278.89982834
0.08525000,0.22500000,0.22500000,254.56182392
0.08525000,0.22500000,0.25000000,235.98629177
0.08525000,0.22500000,0.27500000,226.14226848
0.08525000,0.22500000,0.30000000,223.23064552
0.08525000,0.25000000,0.00000000,220.70351096
0.08525000,0.25000000,0.02500000,222.20641067
0.08525000,0.25000000,0.05000000,227.13644929
0.08525000,0.25000000,0.07500000,235.98629177
0.08525000,0.25000000,0.10000000,247.05134533
0.08525000,0.25000000,0.12500000,255.08990168
0.08525000,0.25000000,0.15000000,257.87440344
0.08525000,0.25000000,0.17500000,255.08990168
0.08525000,0.25000000,0.20000000,247.05134533
0.08525000,0.25000000,0.22500000,235.98629177
0.08525000,0.25000000,0.25000000,227.13644929
0.08525000,0.25000000,0.27500000,222.20641067
0.08525000,0.25000000,0.30000000,220.70351096
0.08525000,0.27500000,0.00000000,219.19038722
0.08525000,0.27500000,0.02500000,219.91061677
0.08525000,0.27500000,0.05000000,222.20641067
0.08525000,0.27500000,0.07500000,226.14226848
0.08525000,0.27500000,0.10000000,230.87078779
0.08525000,0.27500000,0.12500000,234.39874420
0.08525000,0.27500000,0.15000000,235.65279197
0.08525000,0.27500000,0.17500000,234.39874420
0.08525000,0.27500000,0.20000000,230.87078779
0.08525000,0.27500000,0.22500000,226.14226848
0.08525000,0.27500000,0.25000000,222.20641067
0.08525000,0.27500000,0.27500000,219.91061677
0.08525000,0.27500000,0.30000000,219.19038722
0.08525000,0.30000000,0.00000000,218.70783448
0.08525000,0.30000000,0.02500000,219.19038722
0.08525000,0.30000000,0.05000000,220.70351096
0.08525000,0.30000000,0.07500000,223.23064552
0.08525000,0.30000000,0.10000000,226.20113480
0.08525000,0.30000000,0.12500000,228.44705447
0.08525000,0.30000000,0.15000000,229.25662166
0.08525000,0.30000000,0.17500000,228.44705447
0.08525000,0.30000000,0.20000000,226.20113480
0.08525000,0.30000000,0.22500000,223.23064552
0.08525000,0.30000000,0.25000000,220.70351096
0.08525000,0.30000000,0.27500000,219.19038722
0.08525000,0.30000000,0.30000000,218.70783448
0.09300000,0.00000000,0.00000000,214.47436066
0.09300000,0.00000000,0.02500000,215.00662716
0.09300000,0.00000000,0.05000000,216.68653067
0.09300000,0.00000000,0.07500000,219.52182840
0.09300000,0.00000000,0.10000000,222.88444636
0.09300000,0.00000000,0.12500000,225.41300395
0.09300000,0.00000000,0.15000000,226.31929970
0.09300000,0.00000000,0.17500000,225.41300395
0.09300000,0.00000000,0.20000000,222.88444636
0.09300000,0.00000000,0.22500000,219.52182840
0.09300000,0.00000000,0.25000000,216.68653067
0.09300000,0.00000000,0.27500000,215.00662716
0.09300000,0.00000000,0.30000000,214.47436066
0.09300000,0.02500000,0.00000000,215.00662716
0.09300000,0.02500000,0.02500000,215.80954104
0.09300000,0.02500000,0.05000000,218.39318616
0.09300000,0.02500000,0.07500000,222.89268604
0.09300000,0.02500000,0.10000000,228.37620072
0.09300000,0.02500000,0.12500000,232.42780246
0.09300000,0.02500000,0.15000000,233.85495267
0.09300000,0.02500000,0.17500000,232.42780246
0.09300000,0.02500000,0.20000000,228.37620072
0.09300000,0.02500000,0.22500000,222.89268604
0.09300000,0.02500000,0.25000000,218.39318616
0.09300000,0.02500000,0.27500000,215.80954104
0.09300000,0.02500000,0.30000000,215.00662716
0.09300000,0.05000000,0.00000000,216.68653067
0.09300000,0.05000000,0.02500000,218.39318616
0.09300000,0.05000000,0.05000000,224.07592068
0.09300000,0.05000000,0.07500000,234.54077813
0.09300000,0.05000000,0.10000000,247.95634678
0.09300000,0.05000000,0.12500000,257.52005889
0.09300000,0.05000000,0.15000000,260.78077520
0.09300000,0.05000000,0.17500000,257.52005889
0.09300000,0.05000000,0.20000000,247.95634678
0.09300000,0.05000000,0.22500000,234.54077813
0.09300000,0.05000000,0.25000000,224.07592068
0.09300000,0.05000000,0.27500000,218.39318616
0.09300000,0.05000000,0.30000000,216.68653067
0.09300000,0.07500000,0.00000000,219.52182840
0.09300000,0.07500000,0.02500000,222.89268604
0.09300000,0.07500000,0.05000000,234.54077813
0.09300000,0.07500000,0.07500000,257.37638833
0.09300000,0.07500000,0.10000000,288.51976272
0.09300000,0.07500000,0.12500000,309.66941671
0.09300000,0.07500000,0.15000000,316.60114130
0.09300000,0.07500000,0.17500000,309.66941671
0.09300000,0.07500000,0.20000000,288.51976272
0.09300000,0.07500000,0.22500000,257.37638833
0.09300000,0.07500000,0.25000000,234.54077813
0.09300000,0.07500000,0.27500000,222.89268604
0.09300000,0.07500000,0.30000000,219.52182840
0.09300000,0.10000000,0.00000000,222.88444636
0.09300000,0.10000000,0.02500000,228.37620072
0.09300000,0.10000000,0.05000000,247.95634678
0.09300000,0.10000000,0.07500000,288.51976272
0.09300000,0.10000000,0.10000000,347.27665893
0.09300000,0.10000000,0.12500000,385.20501719
0.09300000,0.10000000,0.15000000,397.18219989
0.09300000,0.10000000,0.17500000,385.20501719
0.09300000,0.10000000,0.20000000,347.27665893
0.09300000,0.10000000,0.22500000,288.51976272
0.09300000,0.10000000,0.25000000,247.95634678
0.09300000,0.10000000,0.27500000,228.37620072
0.09300000,0.10000000,0.30000000,222.88444636
0.09300000,0.12500000,0.00000000,225.41300395
0.09300000,0.12500000,0.02500000,232.42780246
0.09300000,0.12500000,0.05000000,257.52005889
0.09300000,0.12500000,0.07500000,309.66941671
0.09300000,0.12500000,0.10000000,385.20501719
0.09300000,0.12500000,0.12500000,434.01319584
0.09300000,0.12500000,0.15000000,449.41143379
0.09300000,0.12500000,0.17500000,434.01319584
0.09300000,0.12500000,0.20000000,385.20501719
0.09300000,0.12500000,0.22500000,309.66941671
0.09300000,0.12500000,0.25000000,257.52005889
0.09300000,0.12500000,0.27500000,232.42780246
0.09300000,0.12500000,0.30000000,225.41300395
0.09300000,0.15000000,0.00000000,226.31929970
0.09300000,0.15000000,0.02500000,233.85495267
0.09300000,0.15000000,0.05000000,260.78077520
0.09300000,0.15000000,0.07500000,316.60114130
0.09300000,0.15000000,0.10000000,397.18219989
0.09300000,0.15000000,0.12500000,449.41143379
0.09300000,0.15000000,0.15000000,465.92194283
0.09300000,0.15000000,0.17500000,449.41143379
0.09300000,0.15000000,0.20000000,397.18219989
0.09300000,0.15000000,0.22500000,316.60114130
0.09300000,0.15000000,0.25000000,260.78077520
0.09300000,0.15000000,0.27500000,233.85495267
0.09300000,0.15000000,0.30000000,226.31929970
0.09300000,0.17500000,0.00000000,225.41300395
0.09300000,0.17500000,0.02500000,232.42780246
0.09300000,0.17500000,0.05000000,257.52005889
0.09300000,0.17500000,0.07500000,309.66941671
0.09300000,0.17500000,0.10000000,385.20501719
0.09300000,0.17500000,0.12500000,434.01319584
0.09300000,0.17500000,0.15000000,449.41143379
0.09300000,0.17500000,0.17500000,434.01319584
0.09300000,0.17500000,0.20000000,385.20501719
0.09300000,0.17500000,0.22500000,309.66941671
0.09300000,0.17500000,0.25000000,257.52005889
0.09300000,0.17500000,0.27500000,232.42780246
0.09300000,0.17500000,0.30000000,225.41300395
0.09300000,0.20000000,0.00000000,222.88444636
0.09300000,0.20000000,0.02500000,228.37620072
0.09300000,0.20000000,0.05000000,247.95634678
0.09300000,0.20000000,0.07500000,288.51976272
0.09300000,0.20000000,0.10000000,347.27665893
0.09300000,0.20000000,0.12500000,385.20501719
0.09300000,0.20000000,0.15000000,397.18219989
0.09300000,0.20000000,0.17500000,385.20501719
0.09300000,0.20000000,0.20000000,347.27665893
0.09300000,0.20000000,0.22500000,288.51976272
0.09300000,0.20000000,0.25000000,247.95634678
0.09300000,0.20000000,0.27500000,228.37620072
0.09300000,0.20000000,0.30000000,222.88444636
0.09300000,0.22500000,0.00000000,219.52182840
0.09300000,0.22500000,0.02500000,222.89268604
0.09300000,0.22500000,0.05000000,234.54077813
0.09300000,0.22500000,0.07500000,257.37638833
0.09300000,0.22500000,0.10000000,288.51976272
0.09300000,0.22500000,0.12500000,309.66941671
0.09300000,0.22500000,0.15000000,316.60114130
0.09300000,0.22500000,0.17500000,309.66941671
0.09300000,0.22500000,0.20000000,288.51976272
0.09300000,0.22500000,0.22500000,257.37638833
0.09300000,0.22500000,0.25000000,234.54077813
0.09300000,0.22500000,0.27500000,222.89268604
0.09300000,0.22500000,0.30000000,219.52182840
0.09300000,0.25000000,0.00000000,216.68653067
0.09300000,0.25000000,0.02500000,218.39318616
0.09300000,0.25000000,0.05000000,224.07592068
0.09300000,0.25000000,0.07500000,234.54077813
0.09300000,0.25000000,0.10000000,247.95634678
0.09300000,0.25000000,0.12500000,257.52005889
0.09300000,0.25000000,0.15000000,260.78077520
0.09300000,0.25000000,0.17500000,257.52005889
0.09300000,0.25000000,0.20000000,247.95634678
0.09300000,0.25000000,0.22500000,234.54077813
0.09300000,0.25000000,0.25000000,224.07592068
0.09300000,0.25000000,0.27500000,218.39318616
0.09300000,0.25000000,0.30000000,216.68653067
0.09300000,0.27500000,0.00000000,215.00662716
0.09300000,0.27500000,0.02500000,215.80954104
0.09300000,0.27500000,0.05000000,218.39318616
0.09300000,0.27500000,0.07500000,222.89268604
0.09300000,0.27500000,0.10000000,228.37620072
0.09300000,0.27500000,0.12500000,232.42780246
0.09300000,0.27500000,0.15000000,233.85495267
0.09300000,0.27500000,0.17500000,232.42780246
0.09300000,0.27500000,0.20000000,228.37620072
0.09300000,0.27500000,0.22500000,222.89268604
0.09300000,0.27500000,0.25000000,218.39318616
0.09300000,0.27500000,0.27500000,215.80954104
0.09300000,0.27500000,0.30000000,215.00662716
0.09300000,0.30000000,0.00000000,214.47436066
0.09300000,0.30000000,0.02500000,215.00662716
0.09300000,0.30000000,0.05000000,216.68653067
0.09300000,0.30000000,0.07500000,219.52182840
0.09300000,0.30000000,0.10000000,222.88444636
0.09300000,0.30000000,0.12500000,225.41300395
0.09300000,0.30000000,0.15000000,226.31929970
0.09300000,0.30000000,0.17500000,225.41300395
0.09300000,0.30000000,0.20000000,222.88444636
0.09300000,0.30000000,0.22500000,219.52182840
0.09300000,0.30000000,0.25000000,216.68653067
0.09300000,0.30000000,0.27500000,215.00662716
0.09300000,0.30000000,0.30000000,214.47436066
0.10075000,0.00000000,0.00000000,207.42547563
0.10075000,0.00000000,0.02500000,207.99112401
0.10075000,0.00000000,0.05000000,209.78864318
0.10075000,0.00000000,0.07500000,212.85687228
0.10075000,0.00000000,0.10000000,216.53240875
0.10075000,0.00000000,0.12500000,219.27832755
0.10075000,0.00000000,0.15000000,220.25631481
0.10075000,0.00000000,0.17500000,219.27832755
0.10075000,0.00000000,0.20000000,216.53240875
0.10075000,0.00000000,0.22500000,212.85687228
0.10075000,0.00000000,0.25000000,209.78864318
0.10075000,0.00000000,0.27500000,207.99112401
0.10075000,0.00000000,0.30000000,207.42547563
0.10075000,0.02500000,0.00000000,207.99112401
0.10075000,0.02500000,0.02500000,208.85386444
0.10075000,0.02500000,0.05000000,211.65847420
0.10075000,0.02500000,0.07500000,216.62864963
0.10075000,0.02500000,0.10000000,222.78822708
0.10075000,0.02500000,0.12500000,227.28457103
0.10075000,0.02500000,0.15000000,228.85181004
0.10075000,0.02500000,0.17500000,227.28457103
0.10075000,0.02500000,0.20000000,222.78822708
0.10075000,0.02500000,0.22500000,216.62864963
0.10075000,0.02500000,0.25000000,211.65847420
0.10075000,0.02500000,0.27500000,208.85386444
0.10075000,0.02500000,0.30000000,207.99112401
0.10075000,0.05000000,0.00000000,209.78864318
0.10075000,0.05000000,0.02500000,211.65847420
0.10075000,0.05000000,0.05000000,217.98895235
0.10075000,0.05000000,0.07500000,229.99314186
0.10075000,0.05000000,0.10000000,245.86108462
0.10075000,0.05000000,0.12500000,256.90061148
0.10075000,0.05000000,0.15000000,260.59377034
0.10075000,0.05000000,0.17500000,256.90061148
0.10075000,0.05000000,0.20000000,245.86108462
0.10075000,0.05000000,0.22500000,229.99314186
0.10075000,0.05000000,0.25000000,217.98895235
0.10075000,0.05000000,0.27500000,211.65847420
0.10075000,0.05000000,0.30000000,209.78864318
0.10075000,0.07500000,0.00000000,212.85687228
0.10075000,0.07500000,0.02500000,216.62864963
0.10075000,0.07500000,0.05000000,229.99314186
0.10075000,0.07500000,0.07500000,257.40934198
0.10075000,0.07500000,0.10000000,296.76430247
0.10075000,0.07500000,0.12500000,322.35359858
0.10075000,0.07500000,0.15000000,330.48398483
0.10075000,0.07500000,0.17500000,322.35359858
0.10075000,0.07500000,0.20000000,296.76430247
0.10075000,0.07500000,0.22500000,257.40934198
0.10075000,0.07500000,0.25000000,229.99314186
0.10075000,0.07500000,0.27500000,216.62864963
0.10075000,0.07500000,0.30000000,212.85687228
0.10075000,0.10000000,0.00000000,216.53240875
0.10075000,0.10000000,0.02500000,222.78822708
0.10075000,0.10000000,0.05000000,245.86108462
0.10075000,0.10000000,0.07500000,296.76430247
0.10075000,0.10000000,0.10000000,376.31774810
0.10075000,0.10000000,0.12500000,424.33777565
0.10075000,0.10000000,0.15000000,438.83645754
0.10075000,0.10000000,0.17500000,424.33777565
0.10075000,0.10000000,0.20000000,376.31774810
0.10075000,0.10000000,0.22500000,296.76430247
0.10075000,0.10000000,0.25000000,245.86108462
0.10075000,0.10000000,0.27500000,222.78822708
0.10075000,0.10000000,0.30000000,216.53240875
0.10075000,0.12500000,0.00000000,219.27832755
0.10075000,0.12500000,0.02500000,227.28457103
0.10075000,0.12500000,0.05000000,256.90061148
0.10075000,0.12500000,0.07500000,322.35359858
0.10075000,0.12500000,0.10000000,424.33777565
0.10075000,0.12500000,0.12500000,486.12858966
0.10075000,0.12500000,0.15000000,504.79102974
0.10075000,0.12500000,0.17500000,486.12858966
0.10075000,0.12500000,0.20000000,424.33777565
0.10075000,0.12500000,0.22500000,322.35359858
0.10075000,0.12500000,0.25000000,256.90061148
0.10075000,0.12500000,0.27500000,227.28457103
0.10075000,0.12500000,0.30000000,219.27832755
0.10075000,0.15000000,0.00000000,220.25631481
0.10075000,0.15000000,0.02500000,228.85181004
0.10075000,0.15000000,0.05000000,260.59377034
0.10075000,0.15000000,0.07500000,330.48398483
0.10075000,0.15000000,0.10000000,438.83645754
0.10075000,0.15000000,0.12500000,504.79102974
0.10075000,0.15000000,0.15000000,524.77013576
0.10075000,0.15000000,0.17500000,504.79102974
0.10075000,0.15000000,0.20000000,438.83645754
0.10075000,0.15000000,0.22500000,330.48398483
0.10075000,0.15000000,0.25000000,260.59377034
0.10075000,0.15000000,0.27500000,228.85181004
0.10075000,0.15000000,0.30000000,220.25631481
0.10075000,0.17500000,0.00000000,219.27832755
0.10075000,0.17500000,0.02500000,227.28457103
0.10075000,0.17500000,0.05000000,256.90061148
0.10075000,0.17500000,0.07500000,322.35359858
0.10075000,0.17500000,0.10000000,424.33777565
0.10075000,0.17500000,0.12500000,486.12858966
0.10075000,0.17500000,0.15000000,504.79102974
0.10075000,0.17500000,0.17500000,486.12858966
0.10075000,0.17500000,0.20000000,424.33777565
0.10075000,0.17500000,0.22500000,322.35359858
0.10075000,0.17500000,0.25000000,256.90061148
0.10075000,0.17500000,0.27500000,227.28457103
0.10075000,0.17500000,0.30000000,219.27832755
0.10075000,0.20000000,0.00000000,216.53240875
0.10075000,0.20000000,0.02500000,222.78822708
0.10075000,0.20000000,0.05000000,245.86108462
0.10075000,0.20000000,0.07500000,296.76430247
0.10075000,0.20000000,0.10000000,376.31774810
0.10075000,0.20000000,0.12500000,424.33777565
0.10075000,0.20000000,0.15000000,438.83645754
0.10075000,0.20000000,0.17500000,424.33777565
0.10075000,0.20000000,0.20000000,376.31774810
0.10075000,0.20000000,0.22500000,296.76430247
0.10075000,0.20000000,0.25000000,245.86108462
0.10075000,0.20000000,0.27500000,222.78822708
0.10075000,0.20000000,0.30000000,216.53240875
0.10075000,0.22500000,0.00000000,212.85687228
0.10075000,0.22500000,0.02500000,216.62864963
0.10075000,0.22500000,0.05000000,229.99314186
0.10075000,0.22500000,0.07500000,257.40934198
0.10075000,0.22500000,0.10000000,296.76430247
0.10075000,0.22500000,0.12500000,322.35359858
0.10075000,0.22500000,0.15000000,330.48398483
0.10075000,0.22500000,0.17500000,322.35359858
0.10075000,0.22500000,0.20000000,296.76430247
0.10075000,0.22500000,0.22500000,257.40934198
0.10075000,0.22500000,0.25000000,229.99314186
0.10075000,0.22500000,0.27500000,216.62864963
0.10075000,0.22500000,0.30000000,212.85687228
